id,object,result_position,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,features,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url
"5141844","result","11","215189339","48878","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-73208/","NEXIM IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/g/3/a/0g3aa81uiauc54avdj49vtnb26dvtyjhn0pco9dds.jpg","03 20 55 05 55","t","http://www.nexim-immobilier.com/","Lille","46.1764705882353","1","1",,,"f","f","t","A LOUER, rue du sec Arembault Référence : 51-21  T2 de 47.50 m² loué NON MEUBLÉ. Situé au 2ème étage sans ascenseur il comprend une entrée avec rangements, un séjour avec cuisine équipée (frigo, plaque, emplacement MAL et hotte), une chambre et une salle de bains (baignoire, meuble vasque et wc). Visite virtuelle disponible sur le site internet de l'agence!  A 2 minutes à pied du métro Rihour et 8 minutes de la gare Lille Flandres.  Disponible à partir du 01/03/2024.  Loyer de 730 euros et 55 euros de charges.  NEXIM IMMOBILIER, Service location Consulter toutes nos offres","Centre","E","Appartement","315","1","Construit en 1948, Pas d'ascenseur, Interphone, Cuisine américaine équipée, Salle de bain (baignoire), Salle d'eau (douche), Séjour / salon 26 m², Entrée séparée, Placards / rangements, Chauffage individuel électrique","B","10","1",,"f","f",,"f","50.63549041748","3.065562963486","0","https://v.seloger.com/s/crop/414x414/visuels/1/l/p/o/1lpo5m4mfcvn1jqfmidlr04clww1edz1a0p7c4thw.jpg","1","59000",,"5","785","17","https://v.seloger.com/s/crop/341x256/visuels/1/l/p/o/1lpo5m4mfcvn1jqfmidlr04clww1edz1a0p7c4thw.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/2/r/8/22r88fml98f5m0qii0e0augr4f9ewlj2dw40eb710.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/1/h/9/21h93bnbf28ll6lxc97ojc5ub7og6clswbyppya2o.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/7/6/8/27686zuzy1mm2odbc8brx4qsvs6rxqm6qjoyhbngg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/q/j/8/1qj88fk5pm1cj2pgxrwevfleyimlcmf3r711kqnrk.jpg","17","30048878","cc","51-21","2","Location Appartement - A LOUER, rue du sec Arembault Référence : 51-21  T2 de 47.50 m² loué NON MEUBLÉ. Situé au 2ème étage sans ascenseur il comprend une entrée avec rangements, un séjour avec cuisine équipée (frigo, plaque, emplacement MAL et hotte), une chambre et une salle de bains (baignoire, meuble vasque et wc). Visite virtuelle [...]","1","Location Appartement 2 pièces Lille - Appartement F2/T2/2 pièces 47,5 m² 785€/mois","2 pièces, 1 chambre, 48 m², Étage 2/2","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/215189339.htm",,"https://view.ricoh360.com/50adae30-fcb0-4148-a8cf-ec5d5c79236c?type=compact","2024-02-09 07:46:10.487835","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144818","result","12","214124841","473765","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-108978/","AMASTAS","https://v.seloger.com/s/width/150/logos/0/d/l/m/0dlm6641ie59pv0y7rm1139r20v88uwffurob25o8.jpg","01 76 42 15 02","t","https://www.amastas.fr/","Lille","46.666666666666664","0","1",,,,"f","t",,"Saint Maurice-Pellevoisin",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59800",,"7","700","15","https://v.seloger.com/s/crop/341x256/visuels/0/n/o/o/0noo9ivwmkmjm34i4dt2zpmmsypdja08v9m6hp31s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/1/7/1m175vzvvx69c73u01suwbpt6mip72uhn0mslu75c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/z/1/0pz1kdy7y3hsfu3hx08zfft67qsbynhl8st0nqbow.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/v/u/1xvu5ojstxsvhjlw6o6z8admo5mko0fz6vwlwkmuo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/1/d/1s1davyhewwh8a1lgbtwr2qm7j6h53s7flwt1zwkw.jpg",,"30473765","cc",,"2","Location Appartement - Appartement T2 refait à neuf, proche M2 à Lille.Disponible dès le 07/02 et visite virtuelle à votre disposition.  L'appartement se constitue comme ceci :- Espace de vie avec rangements, ouvert sur la cuisine- Cuisine ouverte avec plaques de cuisson, évier, rangements- 1 Chambre - SDB avec baignoire, meuble vasque, miroir.- [...]","1",,"2 pièces, 1 chambre, 46 m²","https://www.seloger.com/annonces/locations/appartement/lille-59/saint-maurice-pellevoisin/214124841.htm",,"https://my.matterport.com/show/?m=ACTsDTbnGJV","2024-02-09 07:46:10.789784","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144819","result","13","214138425","81977","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-41457/","Cabinet GLV IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/8/m/c/08mcs4sd7xqg8g67ozg1wi4tbt670ygzg5warhdog.jpg","03 59 39 13 03","t","http://www.glv-immobilier.fr/","Lille","31.8","0","1",,,,"f","t",,"Centre",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"8","795","25","https://v.seloger.com/s/crop/341x256/visuels/1/3/d/h/13dhtf0cbwour2h6sbllhg3biyln5rk0hvhuvrdsw.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/v/z/2/1vz2qp4y0sxcm6252mqk9jd19hxpiff02aykitva8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/1/t/r/01tr6y6mnmm412ikf2n5y2juqd5j6ae63nfhs1674.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/l/3/0jl39h5lwx212cak619jxwd3xt1l6wetmuii39sww.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/w/1/i/1w1iy3l4rw8j19m002c8yixzntuk00ppn8dpphin4.jpg",,"30081977","cc",,"2","Location Appartement - Le Cabinet GLV Immobilier vous propose à la location ce T1 bis entièrement refait à neuf situé en plein centre ville au 23 rue des Fossés. Il se compose d'une entrée avec placards, d'un salon et d'un séjour ainsi que d'une salle de bains avec WC. Il est équipé d'un réfrigérateur, de plaques, d'un micro-onde et d'une machine [...]","1",,"2 pièces, 1 chambre, 32 m², Étage 6/6, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/214138425.htm",,"https://view.ricoh360.com/c5ef616f-e790-4dda-816a-ca912d78427e","2024-02-09 07:46:11.065531","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144820","result","14","213682631","81977","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-41457/","Cabinet GLV IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/8/m/c/08mcs4sd7xqg8g67ozg1wi4tbt670ygzg5warhdog.jpg","03 59 39 13 03","t","http://www.glv-immobilier.fr/","Lille","61.25","0","1",,,,"f","t",,"Vauban Esquermes",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"10","980","16","https://v.seloger.com/s/crop/341x256/visuels/0/6/k/f/06kf7diesxztk9y8qgifflognkz50gkhr0erjmc2o.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/2/s/5/12s5m0nddhxgs2l72hnxl437v4myngjzhoxawu3kw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/s/8/09s8y45sbtttssh4n4bs94cylirlope8905kiootc.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/7/h/l/27hl05t3yh8zjt3ojf8u58xi87xftc609iipxx6sg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/l/m/2/1lm2ju5071kihejti80xw3mq4ebnkhkn5vut3xm74.jpg",,"30081977","cc",,"3","Location Appartement - Le Cabinet GLV Immobilier vous propose à la location ce T3 situé au 3 rue de la grande Brasserie à Lille. Il comprend un séjour, une cuisine aménagée fermée, deux chambres, une salle de bains ainsi qu'un WC séparé. Le logement dispose également d'un balcon et d'une place de parking qu'il est possible de louer avec un [...]","1",,"3 pièces, 2 chambres, 62 m², Étage 1/4, Balcon","https://www.seloger.com/annonces/locations/appartement/lille-59/vauban-esquermes/213682631.htm",,"https://view.ricoh360.com/37141f17-2905-407e-ba02-5e49f6b67c64","2024-02-09 07:46:11.364701","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144175","result","15","214063379","501135","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-260259/","Foncia Lille",,"03 59 82 32 00","t",,"Lille","51.69230769230769","1","1",,,"f","f","t","Au pied du marché de wazemmes et du métro,théatre Sébastopol, de tous commerces. En résidence avec ascenseur T2 avec placards, dégagement, entrée, cuisine, salle de bains, wc, séjour, une chambre. Parking sous sol  Assurance Multirisques Privilège *: 12.79 euros / mois *Services facultatifs, voir conditions en agences Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques. gouv. fr","Wazemmes","D","Appartement","203","1","Construit en 1993, Ascenseur, Interphone, Salle de bain (baignoire), Séjour / salon, Entrée séparée, Placards / rangements, Chauffage individuel électrique","B","8","1",,"f","f",,"f",,,"0","https://v.seloger.com/s/crop/414x414/visuels/0/0/c/f/00cf71kuu44axvn5tami0mycunlu986gzbx7jjc00.jpg","1","59000",,"6","672","13","https://v.seloger.com/s/crop/341x256/visuels/0/0/c/f/00cf71kuu44axvn5tami0mycunlu986gzbx7jjc00.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/d/6/u/0d6u0ct154fjft9d69mj2j8tq1p3sepyq5lnp70cg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/y/z/1syz9ubllajebip77ophciswqxkp6p5avwubm5z0g.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/1/2/1x12ap4c85qnlofvyryyo393k4b5olpo3n9fvrips.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/5/l/e/15leqkjjaf7902ma96xr2obc68ltljf7hkadc24cg.jpg","13","1320084","cc","330446494","2","Location Appartement - Au pied du marché de wazemmes et du métro,théatre Sébastopol, de tous commerces. En résidence avec ascenseur T2 avec placards, dégagement, entrée, cuisine, salle de bains, wc, séjour, une chambre. Parking sous sol  Assurance Multirisques Privilège *: 12.79 euros / mois *Services facultatifs, voir conditions en [...]","1","Location Appartement 2 pièces Lille - Appartement F2/T2/2 pièces 49,8 m² 672€/mois","2 pièces, 1 chambre, 50 m², Étage 1/5, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/wazemmes/214063379.htm",,"https://www.meilleurevisite.com/visit/152d3f6d-e832-11ed-8b47-00155ddf0f22","2024-02-09 07:46:11.64226","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144821","result","16","215208627","319731","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-100083/","VEREECKE IMMOBILIER","https://v.seloger.com/s/width/150/logos/1/l/t/b/1ltbd48qy5g8ai10il84jn6ubkhdefx6jgwp8mfn2.jpg","03 74 09 46 00","t","http://vereecke-immobilier.com/","Lille","45","0","1",,,,"f","t",,"Caulier",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59800",,"7","810","18","https://v.seloger.com/s/crop/341x256/visuels/0/a/x/l/0axl3vpaicnpn6ctto3a2kdfwqrb7rz7nkkr54nsw.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/l/h/v/1lhvonf9lrz72x9jzq7xhjz7yr0kvv57ddt87n2bk.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/v/c/25vc1oj5r1d69alvflq6i55m22hm0gmqvh9gojgf4.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/d/k/x/1dkxbaj2snu00qn2ipp35awei4r2jf9vm8573d3hc.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/j/x/o/0jxox8d0uibzpkylga6p3f1ijqy9hni97xb7owzxc.jpg",,"30319731","cc",,"2","Location Appartement - Découvrez cet appartement T2 d'environ 45 m², situé dans une résidence récente et sécurisée à LILLE FIVES, à 300 m² de l'arrêt de métro Marbrerie et des arrêts de bus.  Il se compose d'une entrée spacieuse avec placards, d'une salle de bains avec toilettes, d'une belle chambre, ainsi que d'une cuisine équipée de plaques à [...]","1",,"2 pièces, 1 chambre, 45 m², Étage 2/2, Balcon, Parking, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/caulier/215208627.htm",,"https://vereecke-immobilier.com/","2024-02-09 07:46:11.921017","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144822","result","17","214069243","8798","https://www.seloger.com/professionnels/agences-immobilieres/montpellier-3-34000/agence-70171/","CDC HABITAT","https://v.seloger.com/s/width/150/logos/1/5/m/r/15mr2o5n7g79pgj5th66spo93dzvtg0j4c2qepvlh.jpg","09 72 15 08 61","t","https://www.cdc-habitat.fr/","Lille","52.88235294117647","0","1",,,,"f","t",,"Bois Blanc",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"4","899","17","https://v.seloger.com/s/crop/341x256/visuels/0/d/l/k/0dlkcczfjdhgsb0kvn12fbpqhor8wcmp8fl58rpe2.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/h/s/25hs1ttb29ym9eyvpe9l50lcun23vn1vh88014240.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/e/i/w/0eiw5j6bg9w4zc1n5op03u14wi6zkbqonv57ki3zk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/2/2/j/122jxo0nhe3pek62d0zq5b7rctcgsx7r7ybd6qb3k.jpg",,"30008798","cc",,"2","Location Appartement - SANS HONORAIRES. Lille Euratechnologies - CHAUFFAGE EAU CHAUDE Inclus ainsi que 2 places de parking en sous-sol numérotées.La Résidence Naturaparc est récente, idéalement située car proche des accès autoroutiers, métro Bois blanc, proche de l'avenue de Dunkerque et desservie par la ligne de bus N°18 au pied de [...]","1",,"2 pièces, 1 chambre, 54 m², Étage 1/–, Balcon, Parking, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/bois-blanc/214069243.htm",,"https://mls.ricoh360.com/db7ae4be-4b51-4e49-b8c7-c591eb333fba","2024-02-09 07:46:12.196766","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144823","result","18","214124837","473765","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-108978/","AMASTAS","https://v.seloger.com/s/width/150/logos/0/d/l/m/0dlm6641ie59pv0y7rm1139r20v88uwffurob25o8.jpg","01 76 42 15 02","t","https://www.amastas.fr/","Lille","46.666666666666664","0","1",,,,"f","t",,"Saint Maurice-Pellevoisin",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59800",,"7","700","15","https://v.seloger.com/s/crop/341x256/visuels/0/n/o/o/0noo9ivwmkmjm34i4dt2zpmmsypdja08v9m6hp31s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/1/7/1m175vzvvx69c73u01suwbpt6mip72uhn0mslu75c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/z/1/0pz1kdy7y3hsfu3hx08zfft67qsbynhl8st0nqbow.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/v/u/1xvu5ojstxsvhjlw6o6z8admo5mko0fz6vwlwkmuo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/1/d/1s1davyhewwh8a1lgbtwr2qm7j6h53s7flwt1zwkw.jpg",,"30473765","cc",,"2","Location Appartement - Appartement T2 refait à neuf, proche M2 à Lille.Disponible dès le 07/02 et visite virtuelle à votre disposition.  L'appartement se constitue comme ceci :- Espace de vie avec rangements, ouvert sur la cuisine- Cuisine ouverte avec plaques de cuisson, évier, rangements- 1 Chambre - SDB avec baignoire, meuble vasque, miroir.- [...]","1",,"2 pièces, 1 chambre, 46 m²","https://www.seloger.com/annonces/locations/appartement/lille-59/saint-maurice-pellevoisin/214124837.htm",,"https://my.matterport.com/show/?m=ACTsDTbnGJV","2024-02-09 07:46:12.449444","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144824","result","19","214126399","473765","https://www.seloger.com/professionnels/agences-immobilieres/paris-3eme-arrondissement-75003/agence-108978/","AMASTAS","https://v.seloger.com/s/width/150/logos/0/d/l/m/0dlm6641ie59pv0y7rm1139r20v88uwffurob25o8.jpg","01 76 42 15 02","t","https://www.amastas.fr/","Lille","46.666666666666664","0","1",,,,"f","t",,"Saint Maurice-Pellevoisin",,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59800",,"7","700","15","https://v.seloger.com/s/crop/341x256/visuels/0/n/o/o/0noo9ivwmkmjm34i4dt2zpmmsypdja08v9m6hp31s.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/m/1/7/1m175vzvvx69c73u01suwbpt6mip72uhn0mslu75c.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/p/z/1/0pz1kdy7y3hsfu3hx08zfft67qsbynhl8st0nqbow.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/x/v/u/1xvu5ojstxsvhjlw6o6z8admo5mko0fz6vwlwkmuo.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/s/1/d/1s1davyhewwh8a1lgbtwr2qm7j6h53s7flwt1zwkw.jpg",,"30473765","cc",,"2","Location Appartement - Appartement T2 refait à neuf, proche M2 à Lille.Disponible dès le 07/02 et visite virtuelle à votre disposition.  L'appartement se constitue comme ceci :- Espace de vie avec rangements, ouvert sur la cuisine- Cuisine ouverte avec plaques de cuisson, évier, rangements- 1 Chambre - SDB avec baignoire, meuble vasque, miroir.- [...]","1",,"2 pièces, 1 chambre, 46 m²","https://www.seloger.com/annonces/locations/appartement/lille-59/saint-maurice-pellevoisin/214126399.htm",,"https://my.matterport.com/show/?m=ACTsDTbnGJV","2024-02-09 07:46:12.69738","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5014484","result","20","213271129","48878","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-73208/","NEXIM IMMOBILIER","https://v.seloger.com/s/width/150/logos/0/g/3/a/0g3aa81uiauc54avdj49vtnb26dvtyjhn0pco9dds.jpg","03 20 55 05 55","t","http://www.nexim-immobilier.com/","Lille","45","1","1","0",,"f","f","t","A LOUER, rue Camille Desmoulins, Référence 782-001-GLI  T2 de 45.42 m² loué MEUBLÉ. Situé au RDC sur rue il comprend un séjour (canapé convertible, table basse, TV et rangements) donnant à accès à une cour privative, une cuisine équipée (frigo, congélateur, four, plaque, hotte, lave-vaisselle, vaisselle, ustensiles de cuisine et petit électro-ménager), une chambre (lit double et nombreux placards), une salle de bains (douche, meuble vasque, lave-linge) et des wc séparés. Location soumise à la GLI. Possibilité de stationnement ! Visite virtuelle disponible sur le site internet de l'agence!  Prenez RDV ici pour visiter ce bien :  A 5 min du métro Cormontaigne.  Disponible à partir 05/02/2024.  Loyer de 750 euros et 100 euros de charges (chauffage au gaz et eau inclus ! )  NEXIM IMMOBILIER, Service location - Consulter toutes nos offres","Vauban Esquermes","C","Appartement","141","1","Construit en 2014, Pas d'ascenseur, Interphone, Cuisine équipée, Salle de bain (baignoire), Salle d'eau (douche), Toilettes, Séjour / salon 16 m², Placards / rangements, Chauffage collectif au gaz : radiateur","C","28","1",,"t","f",,"f","50.623680114746","3.036226034164","0","https://v.seloger.com/s/crop/414x414/visuels/0/k/k/3/0kk3lh2o9i78bd48hor1771m10bjlxlttlkefza8w.jpg","1","59000",,"8","810","18","https://v.seloger.com/s/crop/341x256/visuels/1/i/4/f/1i4fm1e0ptegwgzzg82ztq9p7m5yrb7dvr685sz34.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/k/k/3/0kk3lh2o9i78bd48hor1771m10bjlxlttlkefza8w.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/3/h/l/03hlcyr9onkgau12e6s92yr1ir1khcztyo50hiaao.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/q/8/n/0q8ntni5lzn7l9c62padt6s79xsf02q8k416ufstc.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/y/c/4/0yc483wjvextdfawjt8x4fgffs03uok2idz5gvcm8.jpg","19","30048878","cc","782-001","2","Location Appartement - A LOUER, rue Camille Desmoulins, Cormontaigne Référence 782-001-GLI  T2 de 45.42 m² loué MEUBLÉ. Situé au RDC sur rue il comprend un séjour (canapé convertible, table basse, TV et rangements) donnant à accès à une cour privative, une cuisine équipée (frigo, congélateur, four, plaque, hotte, lave-vaisselle, vaisselle, [...]","1","Location Appartement 2 pièces Lille - Appartement F2/T2/2 pièces 45,42 m² 850€/mois","2 pièces, 1 chambre, 45 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/vauban-esquermes/213271129.htm",,"https://view.ricoh360.com/94ce1fed-57a7-482c-9a90-06741c3bc22f?type=compact","2024-02-09 07:46:12.974204","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
